TRADE ID,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
2986,CAN,BOP,TOT,MLN_USD,Q,1990-Q4,-5141.962,
2987,CAN,BOP,TOT,MLN_USD,Q,1991-Q1,-5574.405,
2988,CAN,BOP,TOT,MLN_USD,Q,1991-Q2,-5279.079,
2989,CAN,BOP,TOT,MLN_USD,Q,1991-Q3,-6238.092,
2990,CAN,BOP,TOT,MLN_USD,Q,1991-Q4,-5746.862,
2991,CAN,BOP,TOT,MLN_USD,Q,1992-Q1,-6169.171,
2992,CAN,BOP,TOT,MLN_USD,Q,1992-Q2,-5532.048,
2993,CAN,BOP,TOT,MLN_USD,Q,1992-Q3,-5744.475,
2994,CAN,BOP,TOT,MLN_USD,Q,1992-Q4,-4074.294,
2995,CAN,BOP,TOT,MLN_USD,Q,1993-Q1,-4804.227,
2996,CAN,BOP,TOT,MLN_USD,Q,1993-Q2,-5378.086,
2997,CAN,BOP,TOT,MLN_USD,Q,1993-Q3,-5948.985,
2998,CAN,BOP,TOT,MLN_USD,Q,1993-Q4,-6048.838,
2999,CAN,BOP,TOT,MLN_USD,Q,1994-Q1,-3988.056,
3000,CAN,BOP,TOT,MLN_USD,Q,1994-Q2,-4626.575,
3001,CAN,BOP,TOT,MLN_USD,Q,1994-Q3,-2604.153,
3002,CAN,BOP,TOT,MLN_USD,Q,1994-Q4,-2557.051,
3003,CAN,BOP,TOT,MLN_USD,Q,1995-Q1,-1212.79,
3004,CAN,BOP,TOT,MLN_USD,Q,1995-Q2,-3172.011,
3005,CAN,BOP,TOT,MLN_USD,Q,1995-Q3,-1352.844,
3006,CAN,BOP,TOT,MLN_USD,Q,1995-Q4,771.241,
3007,CAN,BOP,TOT,MLN_USD,Q,1996-Q1,16.06523,
3008,CAN,BOP,TOT,MLN_USD,Q,1996-Q2,1879.484,
3009,CAN,BOP,TOT,MLN_USD,Q,1996-Q3,738.5447,
3010,CAN,BOP,TOT,MLN_USD,Q,1996-Q4,-20.7296,
3011,CAN,BOP,TOT,MLN_USD,Q,1997-Q1,-534.8108,
3012,CAN,BOP,TOT,MLN_USD,Q,1997-Q2,-1669.011,
3013,CAN,BOP,TOT,MLN_USD,Q,1997-Q3,-4031.412,
3014,CAN,BOP,TOT,MLN_USD,Q,1997-Q4,-2486.744,
3015,CAN,BOP,TOT,MLN_USD,Q,1998-Q1,-2726.23,
3016,CAN,BOP,TOT,MLN_USD,Q,1998-Q2,-2586.64,
3017,CAN,BOP,TOT,MLN_USD,Q,1998-Q3,-1782.634,
3018,CAN,BOP,TOT,MLN_USD,Q,1998-Q4,-1455.942,
3019,CAN,BOP,TOT,MLN_USD,Q,1999-Q1,-236.8999,
3020,CAN,BOP,TOT,MLN_USD,Q,1999-Q2,-425.6575,
3021,CAN,BOP,TOT,MLN_USD,Q,1999-Q3,1244.605,
3022,CAN,BOP,TOT,MLN_USD,Q,1999-Q4,636.4036,
3023,CAN,BOP,TOT,MLN_USD,Q,2000-Q1,3841.776,
3024,CAN,BOP,TOT,MLN_USD,Q,2000-Q2,4169.795,
3025,CAN,BOP,TOT,MLN_USD,Q,2000-Q3,5209.791,
3026,CAN,BOP,TOT,MLN_USD,Q,2000-Q4,5725.254,
3027,CAN,BOP,TOT,MLN_USD,Q,2001-Q1,6989.078,
3028,CAN,BOP,TOT,MLN_USD,Q,2001-Q2,4757.257,
3029,CAN,BOP,TOT,MLN_USD,Q,2001-Q3,2653.741,
3030,CAN,BOP,TOT,MLN_USD,Q,2001-Q4,2034.441,
3031,CAN,BOP,TOT,MLN_USD,Q,2002-Q1,4446.466,
3032,CAN,BOP,TOT,MLN_USD,Q,2002-Q2,3555.382,
3033,CAN,BOP,TOT,MLN_USD,Q,2002-Q3,2703.948,
3034,CAN,BOP,TOT,MLN_USD,Q,2002-Q4,2469.711,
3035,CAN,BOP,TOT,MLN_USD,Q,2003-Q1,2415.435,
3036,CAN,BOP,TOT,MLN_USD,Q,2003-Q2,677.7208,
3037,CAN,BOP,TOT,MLN_USD,Q,2003-Q3,3783.397,
3038,CAN,BOP,TOT,MLN_USD,Q,2003-Q4,4283.951,
3039,CAN,BOP,TOT,MLN_USD,Q,2004-Q1,5180.088,
3040,CAN,BOP,TOT,MLN_USD,Q,2004-Q2,6640.866,
3041,CAN,BOP,TOT,MLN_USD,Q,2004-Q3,6048.733,
3042,CAN,BOP,TOT,MLN_USD,Q,2004-Q4,6199.477,
3043,CAN,BOP,TOT,MLN_USD,Q,2005-Q1,2541.55,
3044,CAN,BOP,TOT,MLN_USD,Q,2005-Q2,3119.924,
3045,CAN,BOP,TOT,MLN_USD,Q,2005-Q3,6575.56,
3046,CAN,BOP,TOT,MLN_USD,Q,2005-Q4,10642.46,
3047,CAN,BOP,TOT,MLN_USD,Q,2006-Q1,5913.61,
3048,CAN,BOP,TOT,MLN_USD,Q,2006-Q2,4035.149,
3049,CAN,BOP,TOT,MLN_USD,Q,2006-Q3,4400.476,
3050,CAN,BOP,TOT,MLN_USD,Q,2006-Q4,4683.167,
3051,CAN,BOP,TOT,MLN_USD,Q,2007-Q1,3388.563,
3052,CAN,BOP,TOT,MLN_USD,Q,2007-Q2,5375.729,
3053,CAN,BOP,TOT,MLN_USD,Q,2007-Q3,1169.025,
3054,CAN,BOP,TOT,MLN_USD,Q,2007-Q4,1926.208,
3055,CAN,BOP,TOT,MLN_USD,Q,2008-Q1,3672.896,
3056,CAN,BOP,TOT,MLN_USD,Q,2008-Q2,5511.398,
3057,CAN,BOP,TOT,MLN_USD,Q,2008-Q3,3908.043,
3058,CAN,BOP,TOT,MLN_USD,Q,2008-Q4,-8987.737,
3059,CAN,BOP,TOT,MLN_USD,Q,2009-Q1,-8563.201,
3060,CAN,BOP,TOT,MLN_USD,Q,2009-Q2,-9374.998,
3061,CAN,BOP,TOT,MLN_USD,Q,2009-Q3,-11865.84,
3062,CAN,BOP,TOT,MLN_USD,Q,2009-Q4,-10503.54,
3063,CAN,BOP,TOT,MLN_USD,Q,2010-Q1,-12796.3,
3064,CAN,BOP,TOT,MLN_USD,Q,2010-Q2,-14107.99,
3065,CAN,BOP,TOT,MLN_USD,Q,2010-Q3,-19282.4,
3066,CAN,BOP,TOT,MLN_USD,Q,2010-Q4,-11346.2,
3067,CAN,BOP,TOT,MLN_USD,Q,2011-Q1,-13593.71,
3068,CAN,BOP,TOT,MLN_USD,Q,2011-Q2,-14170.65,
3069,CAN,BOP,TOT,MLN_USD,Q,2011-Q3,-10127.99,
3070,CAN,BOP,TOT,MLN_USD,Q,2011-Q4,-10821.48,
3071,CAN,BOP,TOT,MLN_USD,Q,2012-Q1,-13174.77,
3072,CAN,BOP,TOT,MLN_USD,Q,2012-Q2,-17153.96,
3073,CAN,BOP,TOT,MLN_USD,Q,2012-Q3,-17376.45,
3074,CAN,BOP,TOT,MLN_USD,Q,2012-Q4,-16928.85,
3075,CAN,BOP,TOT,MLN_USD,Q,2013-Q1,-14989.7,
3076,CAN,BOP,TOT,MLN_USD,Q,2013-Q2,-15240.91,
3077,CAN,BOP,TOT,MLN_USD,Q,2013-Q3,-13538.66,
3078,CAN,BOP,TOT,MLN_USD,Q,2013-Q4,-14269.42,
3079,CAN,BOP,TOT,MLN_USD,Q,2014-Q1,-10699.89,
3080,CAN,BOP,TOT,MLN_USD,Q,2014-Q2,-9371.294,
3081,CAN,BOP,TOT,MLN_USD,Q,2014-Q3,-8769.5,
3082,CAN,BOP,TOT,MLN_USD,Q,2014-Q4,-12942.73,
3083,CAN,BOP,TOT,MLN_USD,Q,2015-Q1,-15576.32,
3084,CAN,BOP,TOT,MLN_USD,Q,2015-Q2,-13548.65,
3085,CAN,BOP,TOT,MLN_USD,Q,2015-Q3,-11985.6,
3086,CAN,BOP,TOT,MLN_USD,Q,2015-Q4,-13416.69,
3087,CAN,BOP,TOT,MLN_USD,Q,2016-Q1,-13570.75,
3088,CAN,BOP,TOT,MLN_USD,Q,2016-Q2,-13819.81,
3089,CAN,BOP,TOT,MLN_USD,Q,2016-Q3,-12581,
3090,CAN,BOP,TOT,MLN_USD,Q,2016-Q4,-7260.637,
3091,CAN,BOP,TOT,MLN_USD,Q,2017-Q1,-8784.893,
3092,CAN,BOP,TOT,MLN_USD,Q,2017-Q2,-10617.46,
3093,CAN,BOP,TOT,MLN_USD,Q,2017-Q3,-14343.05,
3094,CAN,BOP,TOT,MLN_USD,Q,2017-Q4,-12834.96,
3095,CAN,BOP,TOT,MLN_USD,Q,2018-Q1,-12130.79,
3096,CAN,BOP,TOT,MLN_USD,Q,2018-Q2,-11202.8,
3097,CAN,BOP,TOT,MLN_USD,Q,2018-Q3,-7612.493,
3098,CAN,BOP,TOT,MLN_USD,Q,2018-Q4,-11911.09,
3099,CAN,BOP,TOT,MLN_USD,Q,2019-Q1,-12660.99,
3100,CAN,BOP,TOT,MLN_USD,Q,2019-Q2,-5039.297,
3101,CAN,BOP,TOT,MLN_USD,Q,2019-Q3,-7462.4,
3102,CAN,BOP,TOT,PC_GDP,Q,1981-Q1,-4.140543,
3103,CAN,BOP,TOT,PC_GDP,Q,1981-Q2,-4.626187,
3104,CAN,BOP,TOT,PC_GDP,Q,1981-Q3,-4.67035,
3105,CAN,BOP,TOT,PC_GDP,Q,1981-Q4,-3.296622,
3106,CAN,BOP,TOT,PC_GDP,Q,1982-Q1,-0.4459483,
3107,CAN,BOP,TOT,PC_GDP,Q,1982-Q2,0.3891172,
3108,CAN,BOP,TOT,PC_GDP,Q,1982-Q3,1.640826,
3109,CAN,BOP,TOT,PC_GDP,Q,1982-Q4,0.3424414,
3110,CAN,BOP,TOT,PC_GDP,Q,1983-Q1,-0.4642443,
3111,CAN,BOP,TOT,PC_GDP,Q,1983-Q2,0.08850323,
3112,CAN,BOP,TOT,PC_GDP,Q,1983-Q3,-1.213167,
3113,CAN,BOP,TOT,PC_GDP,Q,1983-Q4,-1.696001,
3114,CAN,BOP,TOT,PC_GDP,Q,1984-Q1,-1.259378,
3115,CAN,BOP,TOT,PC_GDP,Q,1984-Q2,-0.699812,
3116,CAN,BOP,TOT,PC_GDP,Q,1984-Q3,-0.3439529,
3117,CAN,BOP,TOT,PC_GDP,Q,1984-Q4,0.4232475,
3118,CAN,BOP,TOT,PC_GDP,Q,1985-Q1,-0.4015668,
3119,CAN,BOP,TOT,PC_GDP,Q,1985-Q2,-1.599671,
3120,CAN,BOP,TOT,PC_GDP,Q,1985-Q3,-2.387114,
3121,CAN,BOP,TOT,PC_GDP,Q,1985-Q4,-2.190416,
3122,CAN,BOP,TOT,PC_GDP,Q,1986-Q1,-3.190825,
3123,CAN,BOP,TOT,PC_GDP,Q,1986-Q2,-2.935225,
3124,CAN,BOP,TOT,PC_GDP,Q,1986-Q3,-3.244691,
3125,CAN,BOP,TOT,PC_GDP,Q,1986-Q4,-2.872,
3126,CAN,BOP,TOT,PC_GDP,Q,1987-Q1,-2.541974,
3127,CAN,BOP,TOT,PC_GDP,Q,1987-Q2,-2.837404,
3128,CAN,BOP,TOT,PC_GDP,Q,1987-Q3,-3.164627,
3129,CAN,BOP,TOT,PC_GDP,Q,1987-Q4,-4.27689,
3130,CAN,BOP,TOT,PC_GDP,Q,1988-Q1,-3.145276,
3131,CAN,BOP,TOT,PC_GDP,Q,1988-Q2,-2.669165,
3132,CAN,BOP,TOT,PC_GDP,Q,1988-Q3,-3.654148,
3133,CAN,BOP,TOT,PC_GDP,Q,1988-Q4,-2.775483,
3134,CAN,BOP,TOT,PC_GDP,Q,1989-Q1,-3.178493,
3135,CAN,BOP,TOT,PC_GDP,Q,1989-Q2,-4.390019,
3136,CAN,BOP,TOT,PC_GDP,Q,1989-Q3,-3.960349,
3137,CAN,BOP,TOT,PC_GDP,Q,1989-Q4,-4.273434,
3138,CAN,BOP,TOT,PC_GDP,Q,1990-Q1,-4.279058,
3139,CAN,BOP,TOT,PC_GDP,Q,1990-Q2,-3.107426,
3140,CAN,BOP,TOT,PC_GDP,Q,1990-Q3,-2.919947,
3141,CAN,BOP,TOT,PC_GDP,Q,1990-Q4,-3.428401,
3142,CAN,BOP,TOT,PC_GDP,Q,1991-Q1,-3.714078,
3143,CAN,BOP,TOT,PC_GDP,Q,1991-Q2,-3.459089,
3144,CAN,BOP,TOT,PC_GDP,Q,1991-Q3,-4.049966,
3145,CAN,BOP,TOT,PC_GDP,Q,1991-Q4,-3.693138,
3146,CAN,BOP,TOT,PC_GDP,Q,1992-Q1,-4.092912,
3147,CAN,BOP,TOT,PC_GDP,Q,1992-Q2,-3.698107,
3148,CAN,BOP,TOT,PC_GDP,Q,1992-Q3,-3.82507,
3149,CAN,BOP,TOT,PC_GDP,Q,1992-Q4,-2.827869,
3150,CAN,BOP,TOT,PC_GDP,Q,1993-Q1,-3.303758,
3151,CAN,BOP,TOT,PC_GDP,Q,1993-Q2,-3.666416,
3152,CAN,BOP,TOT,PC_GDP,Q,1993-Q3,-4.137225,
3153,CAN,BOP,TOT,PC_GDP,Q,1993-Q4,-4.223689,
3154,CAN,BOP,TOT,PC_GDP,Q,1994-Q1,-2.770185,
3155,CAN,BOP,TOT,PC_GDP,Q,1994-Q2,-3.264171,
3156,CAN,BOP,TOT,PC_GDP,Q,1994-Q3,-1.783752,
3157,CAN,BOP,TOT,PC_GDP,Q,1994-Q4,-1.726222,
3158,CAN,BOP,TOT,PC_GDP,Q,1995-Q1,-0.8281835,
3159,CAN,BOP,TOT,PC_GDP,Q,1995-Q2,-2.099279,
3160,CAN,BOP,TOT,PC_GDP,Q,1995-Q3,-0.8806977,
3161,CAN,BOP,TOT,PC_GDP,Q,1995-Q4,0.4976923,
3162,CAN,BOP,TOT,PC_GDP,Q,1996-Q1,0.01042397,
3163,CAN,BOP,TOT,PC_GDP,Q,1996-Q2,1.202949,
3164,CAN,BOP,TOT,PC_GDP,Q,1996-Q3,0.4682237,
3165,CAN,BOP,TOT,PC_GDP,Q,1996-Q4,-0.01276091,
3166,CAN,BOP,TOT,PC_GDP,Q,1997-Q1,-0.3261011,
3167,CAN,BOP,TOT,PC_GDP,Q,1997-Q2,-1.029117,
3168,CAN,BOP,TOT,PC_GDP,Q,1997-Q3,-2.447609,
3169,CAN,BOP,TOT,PC_GDP,Q,1997-Q4,-1.516916,
3170,CAN,BOP,TOT,PC_GDP,Q,1998-Q1,-1.66957,
3171,CAN,BOP,TOT,PC_GDP,Q,1998-Q2,-1.60092,
3172,CAN,BOP,TOT,PC_GDP,Q,1998-Q3,-1.149891,
3173,CAN,BOP,TOT,PC_GDP,Q,1998-Q4,-0.9417973,
3174,CAN,BOP,TOT,PC_GDP,Q,1999-Q1,-0.1468357,
3175,CAN,BOP,TOT,PC_GDP,Q,1999-Q2,-0.2522702,
3176,CAN,BOP,TOT,PC_GDP,Q,1999-Q3,0.7241694,
3177,CAN,BOP,TOT,PC_GDP,Q,1999-Q4,0.3600426,
3178,CAN,BOP,TOT,PC_GDP,Q,2000-Q1,2.086362,
3179,CAN,BOP,TOT,PC_GDP,Q,2000-Q2,2.245127,
3180,CAN,BOP,TOT,PC_GDP,Q,2000-Q3,2.752797,
3181,CAN,BOP,TOT,PC_GDP,Q,2000-Q4,3.084175,
3182,CAN,BOP,TOT,PC_GDP,Q,2001-Q1,3.715028,
3183,CAN,BOP,TOT,PC_GDP,Q,2001-Q2,2.543934,
3184,CAN,BOP,TOT,PC_GDP,Q,2001-Q3,1.440107,
3185,CAN,BOP,TOT,PC_GDP,Q,2001-Q4,1.130757,
3186,CAN,BOP,TOT,PC_GDP,Q,2002-Q1,2.446662,
3187,CAN,BOP,TOT,PC_GDP,Q,2002-Q2,1.863576,
3188,CAN,BOP,TOT,PC_GDP,Q,2002-Q3,1.403819,
3189,CAN,BOP,TOT,PC_GDP,Q,2002-Q4,1.264497,
3190,CAN,BOP,TOT,PC_GDP,Q,2003-Q1,1.166318,
3191,CAN,BOP,TOT,PC_GDP,Q,2003-Q2,0.3060466,
3192,CAN,BOP,TOT,PC_GDP,Q,2003-Q3,1.659069,
3193,CAN,BOP,TOT,PC_GDP,Q,2003-Q4,1.771096,
3194,CAN,BOP,TOT,PC_GDP,Q,2004-Q1,2.10613,
3195,CAN,BOP,TOT,PC_GDP,Q,2004-Q2,2.717769,
3196,CAN,BOP,TOT,PC_GDP,Q,2004-Q3,2.340841,
3197,CAN,BOP,TOT,PC_GDP,Q,2004-Q4,2.213769,
3198,CAN,BOP,TOT,PC_GDP,Q,2005-Q1,0.9029764,
3199,CAN,BOP,TOT,PC_GDP,Q,2005-Q2,1.108882,
3200,CAN,BOP,TOT,PC_GDP,Q,2005-Q3,2.202657,
3201,CAN,BOP,TOT,PC_GDP,Q,2005-Q4,3.400488,
3202,CAN,BOP,TOT,PC_GDP,Q,2006-Q1,1.850135,
3203,CAN,BOP,TOT,PC_GDP,Q,2006-Q2,1.215255,
3204,CAN,BOP,TOT,PC_GDP,Q,2006-Q3,1.311418,
3205,CAN,BOP,TOT,PC_GDP,Q,2006-Q4,1.4088,
3206,CAN,BOP,TOT,PC_GDP,Q,2007-Q1,1.02632,
3207,CAN,BOP,TOT,PC_GDP,Q,2007-Q2,1.498403,
3208,CAN,BOP,TOT,PC_GDP,Q,2007-Q3,0.3089276,
3209,CAN,BOP,TOT,PC_GDP,Q,2007-Q4,0.4714218,
3210,CAN,BOP,TOT,PC_GDP,Q,2008-Q1,0.9017307,
3211,CAN,BOP,TOT,PC_GDP,Q,2008-Q2,1.328208,
3212,CAN,BOP,TOT,PC_GDP,Q,2008-Q3,0.9616928,
3213,CAN,BOP,TOT,PC_GDP,Q,2008-Q4,-2.691938,
3214,CAN,BOP,TOT,PC_GDP,Q,2009-Q1,-2.739476,
3215,CAN,BOP,TOT,PC_GDP,Q,2009-Q2,-2.826241,
3216,CAN,BOP,TOT,PC_GDP,Q,2009-Q3,-3.321334,
3217,CAN,BOP,TOT,PC_GDP,Q,2009-Q4,-2.752387,
3218,CAN,BOP,TOT,PC_GDP,Q,2010-Q1,-3.240326,
3219,CAN,BOP,TOT,PC_GDP,Q,2010-Q2,-3.508746,
3220,CAN,BOP,TOT,PC_GDP,Q,2010-Q3,-4.812138,
3221,CAN,BOP,TOT,PC_GDP,Q,2010-Q4,-2.70248,
3222,CAN,BOP,TOT,PC_GDP,Q,2011-Q1,-3.085241,
3223,CAN,BOP,TOT,PC_GDP,Q,2011-Q2,-3.117308,
3224,CAN,BOP,TOT,PC_GDP,Q,2011-Q3,-2.22271,
3225,CAN,BOP,TOT,PC_GDP,Q,2011-Q4,-2.442324,
3226,CAN,BOP,TOT,PC_GDP,Q,2012-Q1,-2.906034,
3227,CAN,BOP,TOT,PC_GDP,Q,2012-Q2,-3.810479,
3228,CAN,BOP,TOT,PC_GDP,Q,2012-Q3,-3.777485,
3229,CAN,BOP,TOT,PC_GDP,Q,2012-Q4,-3.638919,
3230,CAN,BOP,TOT,PC_GDP,Q,2013-Q1,-3.222218,
3231,CAN,BOP,TOT,PC_GDP,Q,2013-Q2,-3.307339,
3232,CAN,BOP,TOT,PC_GDP,Q,2013-Q3,-2.941183,
3233,CAN,BOP,TOT,PC_GDP,Q,2013-Q4,-3.099439,
3234,CAN,BOP,TOT,PC_GDP,Q,2014-Q1,-2.404948,
3235,CAN,BOP,TOT,PC_GDP,Q,2014-Q2,-2.055115,
3236,CAN,BOP,TOT,PC_GDP,Q,2014-Q3,-1.89672,
3237,CAN,BOP,TOT,PC_GDP,Q,2014-Q4,-2.921432,
3238,CAN,BOP,TOT,PC_GDP,Q,2015-Q1,-3.894371,
3239,CAN,BOP,TOT,PC_GDP,Q,2015-Q2,-3.356105,
3240,CAN,BOP,TOT,PC_GDP,Q,2015-Q3,-3.135246,
3241,CAN,BOP,TOT,PC_GDP,Q,2015-Q4,-3.597566,
3242,CAN,BOP,TOT,PC_GDP,Q,2016-Q1,-3.731348,
3243,CAN,BOP,TOT,PC_GDP,Q,2016-Q2,-3.557572,
3244,CAN,BOP,TOT,PC_GDP,Q,2016-Q3,-3.225084,
3245,CAN,BOP,TOT,PC_GDP,Q,2016-Q4,-1.876535,
3246,CAN,BOP,TOT,PC_GDP,Q,2017-Q1,-2.206188,
3247,CAN,BOP,TOT,PC_GDP,Q,2017-Q2,-2.680004,
3248,CAN,BOP,TOT,PC_GDP,Q,2017-Q3,-3.353758,
3249,CAN,BOP,TOT,PC_GDP,Q,2017-Q4,-2.991067,
3250,CAN,BOP,TOT,PC_GDP,Q,2018-Q1,-2.786955,
3251,CAN,BOP,TOT,PC_GDP,Q,2018-Q2,-2.606217,
3252,CAN,BOP,TOT,PC_GDP,Q,2018-Q3,-1.773368,
3253,CAN,BOP,TOT,PC_GDP,Q,2018-Q4,-2.824725,
3254,CAN,BOP,TOT,PC_GDP,Q,2019-Q1,-2.979923,
3255,CAN,BOP,TOT,PC_GDP,Q,2019-Q2,-1.169991,
3256,CAN,BOP,TOT,PC_GDP,Q,2019-Q3,-1.703753,
3257,CZE,BOP,TOT,MLN_USD,Q,1993-Q1,348.7509,
3258,CZE,BOP,TOT,MLN_USD,Q,1993-Q2,300.084,
3259,CZE,BOP,TOT,MLN_USD,Q,1993-Q3,46.73621,
3260,CZE,BOP,TOT,MLN_USD,Q,1993-Q4,-231.8845,
3261,CZE,BOP,TOT,MLN_USD,Q,1994-Q1,158.9109,
3262,CZE,BOP,TOT,MLN_USD,Q,1994-Q2,-148.4256,
3263,CZE,BOP,TOT,MLN_USD,Q,1994-Q3,-504.5957,
3264,CZE,BOP,TOT,MLN_USD,Q,1994-Q4,-318.5882,
3265,CZE,BOP,TOT,MLN_USD,Q,1995-Q1,-284.6189,
3266,CZE,BOP,TOT,MLN_USD,Q,1995-Q2,-451.0888,
3267,CZE,BOP,TOT,MLN_USD,Q,1995-Q3,-176.8806,
3268,CZE,BOP,TOT,MLN_USD,Q,1995-Q4,-460.0029,
3269,CZE,BOP,TOT,MLN_USD,Q,1996-Q1,-723.8431,
3270,CZE,BOP,TOT,MLN_USD,Q,1996-Q2,-951.7808,
3271,CZE,BOP,TOT,MLN_USD,Q,1996-Q3,-1377.453,
3272,CZE,BOP,TOT,MLN_USD,Q,1996-Q4,-1073.739,
3273,CZE,BOP,TOT,MLN_USD,Q,1997-Q1,-1252.529,
3274,CZE,BOP,TOT,MLN_USD,Q,1997-Q2,-1163.683,
3275,CZE,BOP,TOT,MLN_USD,Q,1997-Q3,-780.8923,
3276,CZE,BOP,TOT,MLN_USD,Q,1997-Q4,-445.8914,
3277,CZE,BOP,TOT,MLN_USD,Q,1998-Q1,-342.2459,
3278,CZE,BOP,TOT,MLN_USD,Q,1998-Q2,-117.5063,
3279,CZE,BOP,TOT,MLN_USD,Q,1998-Q3,-199.2754,
3280,CZE,BOP,TOT,MLN_USD,Q,1998-Q4,-621.0879,
3281,CZE,BOP,TOT,MLN_USD,Q,1999-Q1,-439.2156,
3282,CZE,BOP,TOT,MLN_USD,Q,1999-Q2,-355.3564,
3283,CZE,BOP,TOT,MLN_USD,Q,1999-Q3,-181.3855,
3284,CZE,BOP,TOT,MLN_USD,Q,1999-Q4,-489.7719,
3285,CZE,BOP,TOT,MLN_USD,Q,2000-Q1,-631.7045,
3286,CZE,BOP,TOT,MLN_USD,Q,2000-Q2,-679.1765,
3287,CZE,BOP,TOT,MLN_USD,Q,2000-Q3,-643.9379,
3288,CZE,BOP,TOT,MLN_USD,Q,2000-Q4,-754.0717,
3289,CZE,BOP,TOT,MLN_USD,Q,2001-Q1,-1067.53,
3290,CZE,BOP,TOT,MLN_USD,Q,2001-Q2,-982.7812,
3291,CZE,BOP,TOT,MLN_USD,Q,2001-Q3,-791.6207,
3292,CZE,BOP,TOT,MLN_USD,Q,2001-Q4,-417.4961,
3293,CZE,BOP,TOT,MLN_USD,Q,2002-Q1,-974.8423,
3294,CZE,BOP,TOT,MLN_USD,Q,2002-Q2,-966.6066,
3295,CZE,BOP,TOT,MLN_USD,Q,2002-Q3,-1239.913,
3296,CZE,BOP,TOT,MLN_USD,Q,2002-Q4,-1002.921,
3297,CZE,BOP,TOT,MLN_USD,Q,2003-Q1,-831.7746,
3298,CZE,BOP,TOT,MLN_USD,Q,2003-Q2,-1570.699,
3299,CZE,BOP,TOT,MLN_USD,Q,2003-Q3,-1481.267,
3300,CZE,BOP,TOT,MLN_USD,Q,2003-Q4,-1856.837,
3301,CZE,BOP,TOT,MLN_USD,Q,2004-Q1,-1187.63,
3302,CZE,BOP,TOT,MLN_USD,Q,2004-Q2,-1310.245,
3303,CZE,BOP,TOT,MLN_USD,Q,2004-Q3,-1591.876,
3304,CZE,BOP,TOT,MLN_USD,Q,2004-Q4,-300.4203,
3305,CZE,BOP,TOT,MLN_USD,Q,2005-Q1,-966.8123,
3306,CZE,BOP,TOT,MLN_USD,Q,2005-Q2,-1118.749,
3307,CZE,BOP,TOT,MLN_USD,Q,2005-Q3,-663.3498,
3308,CZE,BOP,TOT,MLN_USD,Q,2005-Q4,-149.138,
3309,CZE,BOP,TOT,MLN_USD,Q,2006-Q1,-505.3052,
3310,CZE,BOP,TOT,MLN_USD,Q,2006-Q2,-1296.068,
3311,CZE,BOP,TOT,MLN_USD,Q,2006-Q3,-778.7813,
3312,CZE,BOP,TOT,MLN_USD,Q,2006-Q4,-1289.01,
3313,CZE,BOP,TOT,MLN_USD,Q,2007-Q1,-1639.123,
3314,CZE,BOP,TOT,MLN_USD,Q,2007-Q2,-2196.678,
3315,CZE,BOP,TOT,MLN_USD,Q,2007-Q3,-2768.79,
3316,CZE,BOP,TOT,MLN_USD,Q,2007-Q4,-2150.413,
3317,CZE,BOP,TOT,MLN_USD,Q,2008-Q1,-881.2787,
3318,CZE,BOP,TOT,MLN_USD,Q,2008-Q2,-2324.796,
3319,CZE,BOP,TOT,MLN_USD,Q,2008-Q3,35.74018,
3320,CZE,BOP,TOT,MLN_USD,Q,2008-Q4,-1236.394,
3321,CZE,BOP,TOT,MLN_USD,Q,2009-Q1,-1596.747,
3322,CZE,BOP,TOT,MLN_USD,Q,2009-Q2,-1826.894,
3323,CZE,BOP,TOT,MLN_USD,Q,2009-Q3,-864.1672,
3324,CZE,BOP,TOT,MLN_USD,Q,2009-Q4,-236.3938,
3325,CZE,BOP,TOT,MLN_USD,Q,2010-Q1,-572.6932,
3326,CZE,BOP,TOT,MLN_USD,Q,2010-Q2,-1154.45,
3327,CZE,BOP,TOT,MLN_USD,Q,2010-Q3,-3966.473,
3328,CZE,BOP,TOT,MLN_USD,Q,2010-Q4,-1722.621,
3329,CZE,BOP,TOT,MLN_USD,Q,2011-Q1,-145.2634,
3330,CZE,BOP,TOT,MLN_USD,Q,2011-Q2,-4556.229,
3331,CZE,BOP,TOT,MLN_USD,Q,2011-Q3,-73.5703,
3332,CZE,BOP,TOT,MLN_USD,Q,2011-Q4,-216.0405,
3333,CZE,BOP,TOT,MLN_USD,Q,2012-Q1,-1328.995,
3334,CZE,BOP,TOT,MLN_USD,Q,2012-Q2,-194.9929,
3335,CZE,BOP,TOT,MLN_USD,Q,2012-Q3,-618.2711,
3336,CZE,BOP,TOT,MLN_USD,Q,2012-Q4,-1121.243,
3337,CZE,BOP,TOT,MLN_USD,Q,2013-Q1,-1727.351,
3338,CZE,BOP,TOT,MLN_USD,Q,2013-Q2,343.4151,
3339,CZE,BOP,TOT,MLN_USD,Q,2013-Q3,129.6801,
3340,CZE,BOP,TOT,MLN_USD,Q,2013-Q4,118.1582,
3341,CZE,BOP,TOT,MLN_USD,Q,2014-Q1,1350.721,
3342,CZE,BOP,TOT,MLN_USD,Q,2014-Q2,-709.5787,
3343,CZE,BOP,TOT,MLN_USD,Q,2014-Q3,-520.0827,
3344,CZE,BOP,TOT,MLN_USD,Q,2014-Q4,265.4131,
